Master Record Number,Date,Weekend?,Hour,Collision Type,Injury Type,Primary Factor,Reported_Location,Latitude,Longitude,Location
902515742,2015-09-06,Weekday,700,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,EDGAR & HANDY,39.30328772,-86.48303993,"39.30328772,-86.48303993"
902515840,2015-09-07,Weekend,1200,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,RHORER & S OLD STATE RD 37,39.12141994,-86.53134986,"39.12141994,-86.53134986"
902515922,2015-09-01,Weekday,2100,Bus,No injury/unknown,LEFT OF CENTER,E UNIVERSITY & JORDAN,39.13900321,-86.51638984,"39.13900321,-86.51638984"
902515937,2015-09-01,Weekend,1600,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,EAST 3RD & SOUTH KINGSTON,39.16424,-86.492944,"39.16424,-86.492944"
902515940,2015-09-01,Weekend,1600,2-Car,No injury/unknown,IMPROPER TURNING,3RD & HAWTHORNE,39.16425012,-86.52008995,"39.16425012,-86.52008995"
902516042,2015-09-01,Weekday,2300,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,DUNN & OLD SR 37,39.208048,-86.528704,"39.208048,-86.528704"
902516059,2015-09-01,Weekend,1300,2-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,DUNN & E KIRKWOOD,39.16664,-86.528192,"39.16664,-86.528192"
902516278,2015-09-02,Weekday,1200,3+ Cars,Incapacitating,FOLLOWING TOO CLOSELY,SOUTH YONKERS & WEST TAPP,39.13704,-86.575296,"39.13704,-86.575296"
902516322,2015-09-06,Weekday,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR37 & WEST FULLERTON,39.12221146,-86.57353973,"39.12221146,-86.57353973"
902516362,2015-09-07,Weekend,1500,2-Car,No injury/unknown,UNSAFE BACKING,S LARKSPUR & WOODHILL,39.1672425,-86.54742971,"39.1672425,-86.54742971"
902516397,2015-09-02,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,KIRKWOOD & ROGERS,39.166672,-86.538608,"39.166672,-86.538608"
902516462,2015-09-03,Weekday,0,2-Car,No injury/unknown,UNSAFE BACKING,S UNION STREET,39.16435494,-86.509296,"39.16435494,-86.509296"
902516525,2015-09-02,Weekday,1100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S LEONARD SPRINGS & W TAPP,39.13704,-86.582512,"39.13704,-86.582512"
902516553,2015-09-02,Weekday,900,2-Car,No injury/unknown,UNSAFE BACKING,S PARK,39.15334174,-86.52360065,"39.15334174,-86.52360065"
902516691,2015-09-03,Weekday,800,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,W 3RD,39.164752,-86.573104,"39.164752,-86.573104"
902517074,2015-09-03,Weekday,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,KINSER & SR46W,39.186544,-86.537888,"39.186544,-86.537888"
902517075,2015-09-03,Weekday,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,2ND & COLLEGE,39.16089073,-86.53485679,"39.16089073,-86.53485679"
902517103,2015-09-03,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SALE & SR46W,39.23421196,-86.62564939,"39.23421196,-86.62564939"
902517113,2015-09-03,Weekday,1300,2-Car,No injury/unknown,IMPROPER TURNING,E 10TH,39.17157747,-86.51808392,"39.17157747,-86.51808392"
902517138,2015-09-03,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,MATTHEWS & SR46W,39.23457579,-86.62613173,"39.23457579,-86.62613173"
902517154,2015-09-03,Weekday,1600,2-Car,No injury/unknown,WRONG WAY ON ONE WAY,EAST ATWATER,39.16315913,-86.52214653,"39.16315913,-86.52214653"
902517248,2015-09-03,Weekday,1600,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,BLOOMFIELD & CORY,39.157248,-86.559792,"39.157248,-86.559792"
902517288,2015-09-03,Weekday,2100,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,2ND & COLLEGE MALL,39.160944,-86.497696,"39.160944,-86.497696"
902517290,2015-09-03,Weekday,2300,Pedestrian,Incapacitating,PEDESTRIAN ACTION,3RD & MEADOWBROOK,39.16424001,-86.48614805,"39.16424001,-86.48614805"
902517535,2015-09-04,Weekday,1000,2-Car,No injury/unknown,LEFT OF CENTER,E BRAESIDE & N PETE ELLIS,39.168192,-86.49504,"39.168192,-86.49504"
902517541,2015-09-03,Weekday,600,2-Car,No injury/unknown,UNSAFE BACKING,W SR 45,39.14186096,-86.5799179,"39.14186096,-86.5799179"
902517555,2015-09-04,Weekday,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S MAPLE & W 2ND,39.161568,-86.542096,"39.161568,-86.542096"
902517573,2015-09-04,Weekday,1200,2-Car,No injury/unknown,ROADWAY SURFACE CONDITION,S LIBERTY & W CONSTITUTION,39.149552,-86.575936,"39.149552,-86.575936"
902517620,2015-09-04,Weekday,1200,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,SO LIBERTY & W CONSTITUTION,39.14327171,-86.5768703,"39.14327171,-86.5768703"
902517764,2015-09-04,Weekday,1400,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR 45 SR 46 BYPASS & WALNUT,39.186368,-86.5344,"39.186368,-86.5344"
902517835,2015-09-04,Weekday,1500,2-Car,No injury/unknown,BRAKE FAILURE OR DEFECTIVE,DUNN & N OLD SR 37,39.208048,-86.528704,"39.208048,-86.528704"
902517911,2015-09-04,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,EAST EASTGATE & SR46W,39.17012768,-86.50154382,"39.17012768,-86.50154382"
902517915,2015-09-07,Weekend,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,AIRPORT & SR45W,39.136848,-86.593792,"39.136848,-86.593792"
902517916,2015-09-04,Weekday,1800,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,OLD RICHARDSON & SR446S,38.95078827,-86.42645263,"38.95078827,-86.42645263"
902517917,2015-09-03,Weekday,1300,2-Car,No injury/unknown,IMPROPER LANE USAGE,S COLLEGE & W KIRKWOOD,39.16659974,-86.53488032,"39.16659974,-86.53488032"
902517922,2015-09-04,Weekday,1400,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,S WALNUT & S WALNUT STREET,39.107344,-86.5264,"39.107344,-86.5264"
902517947,2015-09-04,Weekday,1400,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S COLLEGE & W 7TH,39.168656,-86.534784,"39.168656,-86.534784"
902517951,2015-09-04,Weekday,1500,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,E MOORES & SR446S,39.150352,-86.471296,"39.150352,-86.471296"
902517971,2015-09-04,Weekday,1500,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,SHUFFLE CREEK & SOUTHSHORE,38.9864303,-86.40089631,"38.9864303,-86.40089631"
902517982,2015-09-04,Weekday,2200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,COLLEGE MALL & E 2ND,39.160944,-86.497696,"39.160944,-86.497696"
902518047,2015-09-04,Weekday,1400,2-Car,No injury/unknown,UNSAFE SPEED,10TH & FOREST,39.171616,-86.5224,"39.171616,-86.5224"
902518073,2015-09-05,Weekday,700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,2ND & COLLEGE MALL,39.16121507,-86.49775284,"39.16121507,-86.49775284"
902518137,2015-09-04,Weekday,1200,2-Car,No injury/unknown,UNSAFE BACKING,E 4TH,39.165648,-86.529488,"39.165648,-86.529488"
902518168,2015-09-05,Weekday,900,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,LIBERTY,39.189248,-86.531472,"39.189248,-86.531472"
902518171,2015-09-04,Weekday,1400,2-Car,No injury/unknown,LEFT OF CENTER,BREEDEN & GRAVES,38.95254318,-86.67140007,"38.95254318,-86.67140007"
902518209,2015-09-05,Weekday,1100,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,W KIRKWOOD,39.16664112,-86.53486029,"39.16664112,-86.53486029"
902518355,2015-08-02,Weekday,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E RHORER & S WALNUT STREET,39.12144,-86.526496,"39.12144,-86.526496"
902518356,2015-08-03,Weekday,1500,1-Car,Incapacitating,UNSAFE SPEED,N STINESVILLE,39.29268509,-86.66157382,"39.29268509,-86.66157382"
902518357,2015-08-04,Weekday,2000,2-Car,No injury/unknown,,W SUDBURY,39.14894812,-86.56257279,"39.14894812,-86.56257279"
902518358,2015-09-03,Weekday,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E MOFFETT & S HARRELL,39.099792,-86.498448,"39.099792,-86.498448"
902518361,2015-09-03,Weekday,2100,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,S HARMONY & W KIRKSVILLE,39.086544,-86.6384,"39.086544,-86.6384"
902518367,2015-09-03,Weekday,1000,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,STATE ROAD 45,39.14186,-86.579917,"39.14186,-86.579917"
902518384,2015-09-04,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S RAYLE & W TAPP,39.13704,-86.577504,"39.13704,-86.577504"
902518578,2015-09-05,Weekday,1700,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,ADAMS HILL & COUNTRYSIDE,39.14240018,-86.55080996,"39.14240018,-86.55080996"
902518582,2015-09-05,Weekday,1700,Cyclist,Incapacitating,IMPROPER PASSING,E LAW & N JORDAN,39.173552,-86.515488,"39.173552,-86.515488"
902518584,2015-09-05,Weekday,1400,Pedestrian,Non-incapacitating,IMPROPER TURNING,7TH & JORDAN,39.16921765,-86.51598578,"39.16921765,-86.51598578"
902518598,2015-09-05,Weekday,1900,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,ATWATER & E 3RD,39.164448,-86.528096,"39.164448,-86.528096"
902518626,2015-09-05,Weekday,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,11TH & WOODLAWN,39.17344,-86.523616,"39.17344,-86.523616"
902518633,2015-09-05,Weekday,1300,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,N WALNUT,39.16865861,-86.53356767,"39.16865861,-86.53356767"
902518635,2015-09-05,Weekday,1900,1-Car,No injury/unknown,UNSAFE BACKING,S LEONARD SPRINGS,39.13180829,-86.58251057,"39.13180829,-86.58251057"
902518722,2015-09-06,Weekday,300,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,E MONROE DAM & SR37S,39.01869961,-86.53642581,"39.01869961,-86.53642581"
902518819,2015-09-06,Weekday,800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E HILLSIDE & NANCY,39.150544,-86.511088,"39.150544,-86.511088"
902518842,2015-09-04,Weekday,1600,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,REEVES & THOMAS,39.231152,-86.6308,"39.231152,-86.6308"
902518894,2015-09-06,Weekday,1100,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,DUNN & OLD SR 37,39.208048,-86.528704,"39.208048,-86.528704"
902518922,2015-09-06,Weekday,1200,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,10TH & 4546,39.176848,-86.478192,"39.176848,-86.478192"
902518942,2015-09-06,Weekday,1100,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,17TH & SR4546E,39.17984,-86.507088,"39.17984,-86.507088"
902518945,2015-09-06,Weekday,1100,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,3RD & HAWTHORNE,39.16425012,-86.52008995,"39.16425012,-86.52008995"
902519231,2015-09-06,Weekday,1400,2-Car,No injury/unknown,ROADWAY SURFACE CONDITION,10TH & SR4546E,39.176848,-86.478192,"39.176848,-86.478192"
902519239,2015-09-06,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,10TH & FEE,39.17157638,-86.51798237,"39.17157638,-86.51798237"
902519250,2015-09-06,Weekday,1300,3+ Cars,Incapacitating,FOLLOWING TOO CLOSELY,3RD & ROOSEVELT,39.164304,-86.505792,"39.164304,-86.505792"
902519313,2015-09-06,Weekday,1000,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,SR37S & THAT,39.11516902,-86.5640865,"39.11516902,-86.5640865"
902519324,2015-09-06,Weekday,1500,1-Car,Non-incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,DUNN & OLD STATE 37,39.208048,-86.528704,"39.208048,-86.528704"
902519353,2015-09-06,Weekday,1000,2-Car,No injury/unknown,IMPROPER TURNING,N UNION,39.172144,-86.509392,"39.172144,-86.509392"
902519375,2015-09-06,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S CURRY & W ROLL,39.14719999,-86.58259011,"39.14719999,-86.58259011"
902519377,2015-09-06,Weekday,1800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,2ND & WALNUT,39.16144,-86.5336,"39.16144,-86.5336"
902519409,2015-09-06,Weekday,1800,1-Car,No injury/unknown,UNSAFE BACKING,EAST 3RD,39.16389465,-86.52137756,"39.16389465,-86.52137756"
902519417,2015-09-06,Weekday,1800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,WALNUT & WINSLOW,39.136144,-86.528688,"39.136144,-86.528688"
902519423,2015-09-06,Weekday,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,N KINSER & W GOURLEY,39.185392,-86.537856,"39.185392,-86.537856"
902519434,2015-09-05,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,AIRPORT & SR45W,39.13701509,-86.5935121,"39.13701509,-86.5935121"
902519453,2015-09-06,Weekday,1800,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,S LEONARD SPRINGS & W SIMMS,39.1055118,-86.58258005,"39.1055118,-86.58258005"
902519463,2015-09-06,Weekday,1800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,LAMPKINS RIDGE & SR446,39.150352,-86.471296,"39.150352,-86.471296"
902519472,2015-09-06,Weekday,1600,2-Car,No injury/unknown,BRAKE FAILURE OR DEFECTIVE,E 10TH & SR45S,39.176848,-86.478192,"39.176848,-86.478192"
902519473,2015-09-06,Weekday,1100,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,E 3RD & S HAWTHRONE,39.16425012,-86.52008995,"39.16425012,-86.52008995"
902519497,2015-09-06,Weekend,2000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,10TH & JORDAN,39.171552,-86.515728,"39.171552,-86.515728"
902519538,2015-09-06,Weekday,1100,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,SR 46 BYPASS & SR46E,39.18666077,-86.54194208,"39.18666077,-86.54194208"
902519568,2015-09-03,Weekday,600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,GORDON & ROGERS,39.121648,-86.539088,"39.121648,-86.539088"
902519569,2015-09-03,Weekday,1300,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,8500 LITTLE WOLF MOUNTAIN & MT CARMEL,39.08413996,-86.66274391,"39.08413996,-86.66274391"
902519633,2015-09-05,Weekday,1900,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,N TUNNEL & SR45E,39.22798102,-86.43392536,"39.22798102,-86.43392536"
902519677,2015-09-07,Weekend,1000,3+ Cars,Incapacitating,FOLLOWING TOO CLOSELY,SR37N & W VERNAL,39.17735176,-86.56144328,"39.17735176,-86.56144328"
902519707,2015-09-07,Weekend,1400,3+ Cars,Non-incapacitating,FOLLOWING TOO CLOSELY,ROGERS & W 2ND,39.16140027,-86.5387049,"39.16140027,-86.5387049"
902519709,2015-09-07,Weekend,1400,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,MOODY & S HENDERSON,39.148064,-86.526912,"39.148064,-86.526912"
902519732,2015-09-07,Weekend,1400,Moped/Motorcycle,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,E ATWATER & S FESS,39.163328,-86.525808,"39.163328,-86.525808"
902519763,2015-09-07,Weekend,1200,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,AIRPORT & BUNGER,39.136848,-86.606,"39.136848,-86.606"
902519769,2015-09-07,Weekend,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,OUTBACK & SR46W,39.21467972,-86.59262847,"39.21467972,-86.59262847"
902519799,2015-09-07,Weekend,1700,3+ Cars,Incapacitating,FOLLOWING TOO CLOSELY,HILLSIDE & PARK,39.150752,-86.523696,"39.150752,-86.523696"
902519813,2015-09-07,Weekend,1900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,14TH & LINCOLN,39.176,-86.530896,"39.176,-86.530896"
902519829,2015-09-07,Weekend,300,2-Car,No injury/unknown,LEFT OF CENTER,BAYLES & STATE ROAD 37 BUISNESS N,39.20752912,-86.53700999,"39.20752912,-86.53700999"
902519830,2015-09-07,Weekend,600,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,BOTTOM & W SIMPSON CHAPEL,39.26976,-86.5476,"39.26976,-86.5476"
902519831,2015-09-07,Weekend,2000,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,S BUNGER & SR45W,39.12936,-86.604336,"39.12936,-86.604336"
902519832,2015-09-07,Weekend,2000,3+ Cars,Incapacitating,FOLLOWING TOO CLOSELY,SR37N & VERNAL,39.176544,-86.5624,"39.176544,-86.5624"
902519848,2015-09-07,Weekend,2000,2-Car,No injury/unknown,IMPROPER PASSING,DUNN,39.17914376,-86.52825795,"39.17914376,-86.52825795"
902519855,2015-09-07,Weekend,2100,3+ Cars,No injury/unknown,IMPROPER TURNING,13TH & FEE,39.175152,-86.518992,"39.175152,-86.518992"
902519872,2015-09-07,Weekend,1800,2-Car,No injury/unknown,IMPROPER LANE USAGE,S DUNN,39.164048,-86.5284,"39.164048,-86.5284"
902519918,2015-09-06,Weekend,2300,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,POPCORN & THIRD,39.01211992,-86.54903362,"39.01211992,-86.54903362"
902519955,2015-09-07,Weekend,2000,2-Car,No injury/unknown,UNSAFE BACKING,216 N WALNUT & 6TH,39.167648,-86.533584,"39.167648,-86.533584"
902520096,2015-09-01,Weekend,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 10TH & GRANT,39.171696,-86.529696,"39.171696,-86.529696"
902520101,2015-09-05,Weekday,1200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,GARRISON CHAPEL & SPICER,39.141648,-86.6428,"39.141648,-86.6428"
902520102,2015-09-07,Weekend,1800,Moped/Motorcycle,Incapacitating,ROADWAY SURFACE CONDITION,FULLERTON & SHARON,39.12235033,-86.57627895,"39.12235033,-86.57627895"
902520113,2015-09-01,Weekend,1800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 3RD & S UNION,39.164352,-86.5088,"39.164352,-86.5088"
902520400,2015-09-02,Weekday,800,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,E 3RD & E ATWATER,39.164448,-86.528096,"39.164448,-86.528096"
902520460,2015-08-04,Weekday,800,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,HAYS & SR446S,39.05202144,-86.40841667,"39.05202144,-86.40841667"
902520491,2015-09-02,Weekday,800,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,WALNUT & WINSLOW,39.13597025,-86.5311098,"39.13597025,-86.5311098"
902520500,2015-09-02,Weekday,1000,2-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SR37N & W VERNAL,39.176544,-86.5624,"39.176544,-86.5624"
902520525,2015-09-02,Weekday,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,N COLLEGE & W 7TH,39.168656,-86.534784,"39.168656,-86.534784"
902520681,2015-09-07,Weekend,1500,Moped/Motorcycle,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,CHAPEL HILL & SR446N,39.02483704,-86.40536989,"39.02483704,-86.40536989"
902520682,2015-09-07,Weekend,1500,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,CHAPEL HILL & SR446N,39.02483704,-86.40536989,"39.02483704,-86.40536989"
902520821,2015-09-02,Weekday,1400,Moped/Motorcycle,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,HILLSIDE & WALNUT,39.150544,-86.5336,"39.150544,-86.5336"
902520924,2015-09-02,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E 8TH,39.169552,-86.53080686,"39.169552,-86.53080686"
902520961,2015-09-06,Weekday,1400,2-Car,Fatal,LEFT OF CENTER,PINE GROVE & SR446,39.10070877,-86.42868575,"39.10070877,-86.42868575"
902520991,2015-09-03,Weekday,100,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,UNIVERSITY & WOODLAWN,39.160304,-86.52256,"39.160304,-86.52256"
902521024,2015-09-02,Weekday,1100,2-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,E 3RD,39.16423861,-86.49522852,"39.16423861,-86.49522852"
902521110,2015-09-03,Weekday,800,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,NORTH LINCOLN,39.17081214,-86.53109505,"39.17081214,-86.53109505"
902521121,2015-09-03,Weekday,900,2-Car,No injury/unknown,UNSAFE SPEED,10TH & WALNUT,39.1716,-86.520896,"39.1716,-86.520896"
902521122,2015-09-03,Weekday,800,3+ Cars,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,E RHORER & S SARE,39.12144005,-86.51157997,"39.12144005,-86.51157997"
902521162,2015-09-03,Weekday,800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,N MADISON & W 17TH,39.178992,-86.537792,"39.178992,-86.537792"
902521164,2015-09-03,Weekday,1000,2-Car,No injury/unknown,UNSAFE BACKING,E CREEKS EDGE,39.12821665,-86.50074921,"39.12821665,-86.50074921"
902521373,2015-09-02,Weekday,2000,2-Car,No injury/unknown,UNSAFE BACKING,E 17TH,39.17895065,-86.52955121,"39.17895065,-86.52955121"
902521415,2015-09-06,Weekday,1400,Moped/Motorcycle,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,S ROGERS & W CLEAR CREEK,39.14285999,-86.53976999,"39.14285999,-86.53976999"
902521556,2015-09-03,Weekday,1600,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,7TH & SR46S,39.167648,-86.500096,"39.167648,-86.500096"
902521560,2015-09-03,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E 10TH & N WALNUT GROVE,39.1716,-86.520896,"39.1716,-86.520896"
902521609,2015-09-03,Weekday,1700,3+ Cars,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,RANGE & SR46N,39.171504,-86.495312,"39.171504,-86.495312"
902521647,2015-09-03,Weekday,1900,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,COLLEGE & E 3RD,39.16464,-86.534816,"39.16464,-86.534816"
902521686,2015-09-02,Weekday,1800,Bus,No injury/unknown,FOLLOWING TOO CLOSELY,KIRKWOOD & WASHINGTON,39.16664,-86.5324,"39.16664,-86.5324"
902521795,2015-09-03,Weekday,1300,1-Car,No injury/unknown,UNSAFE BACKING,S PARK RIDGE,39.16500473,-86.47569274,"39.16500473,-86.47569274"
902521904,2015-09-03,Weekday,1400,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,COYLE & SHILO,39.2650628,-86.44043949,"39.2650628,-86.44043949"
902522094,2015-09-04,Weekday,900,Cyclist,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,3RD & BALLANTINE,39.16427024,-86.51912972,"39.16427024,-86.51912972"
902522095,2015-09-04,Weekday,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,ATWATER & FESS,39.16312024,-86.52590028,"39.16312024,-86.52590028"
902522111,2015-09-07,Weekend,1700,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SR446E,39.148464,-86.471256,"39.148464,-86.471256"
902522116,2015-09-07,Weekend,2200,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,10TH & DUNN,39.17168,-86.528256,"39.17168,-86.528256"
902522259,2015-09-04,Weekday,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,MORTON & W 11TH,39.173216,-86.536,"39.173216,-86.536"
902522284,2015-09-04,Weekday,600,2-Car,No injury/unknown,UNSAFE BACKING,E 3RD,39.16426743,-86.50104686,"39.16426743,-86.50104686"
902522346,2015-08-07,Weekend,300,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,EAST 10TH & NORTH SMITH,39.172752,-86.482288,"39.172752,-86.482288"
902522369,2015-09-04,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37S & W TAPP,39.13758929,-86.57290278,"39.13758929,-86.57290278"
902522514,2015-09-05,Weekday,800,2-Car,No injury/unknown,OTHER (ENVIRONMENTAL) - EXPLAIN IN NARR,CABOT & SHEFFIELD,39.170144,-86.476192,"39.170144,-86.476192"
902522575,2015-09-05,Weekday,900,2-Car,No injury/unknown,UNSAFE BACKING,W 3RD,39.164848,-86.5761011,"39.164848,-86.5761011"
902522706,2015-09-05,Weekday,1000,1-Car,No injury/unknown,OBSTRUCTION NOT MARKED,CURRY & PROFILE,39.17196013,-86.5829797,"39.17196013,-86.5829797"
902522711,2015-09-05,Weekday,900,2-Car,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,E LONGVIRW & N PETE ELLIS,39.16691778,-86.49492168,"39.16691778,-86.49492168"
902522714,2015-09-07,Weekend,1500,2-Car,No injury/unknown,UNSAFE BACKING,E 3RD,39.16456,-86.5550845,"39.16456,-86.5550845"
